customer_id,segment_name,behavioral_state,primary_country,lifetime_orders,total_value,recency_days,average_order_value,recent_90d_value,prior_90d_value,value_momentum_pct,frequency_momentum_pct,product_count,primary_active_signal,insufficient_history
15296,High-Value Stable,ENGAGED,United Kingdom,12,10323.03,50,860.2525,1073.37,521.9,1.0567,-0.5,342,BROAD_ENGAGEMENT_SOFTENING,False
15297,Unsegmented (Insufficient History),EMERGING,United Kingdom,3,641.94,10,213.98,641.94,0.0,1.0,1.0,30,EMERGING_BROADENING,True
15298,High-Value Stable,ENGAGED,United Kingdom,23,9061.77,2,393.99,1441.68,1581.02,-0.0881,1.5,199,None,False
15299,Emerging Engagement,ENGAGED,United Kingdom,10,6156.53,67,615.653,1472.0,600.0,1.4533,1.0,9,POSITIVE_MOMENTUM,False
15300,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,496.44,64,496.44,496.44,0.0,1.0,1.0,28,EMERGING_BROADENING,True
15301,High-Value Stable,SOFTENING,United Kingdom,17,6909.67,50,406.4512,1322.55,951.49,0.39,0.0,231,None,False
15302,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,308.0,730,308.0,0.0,0.0,0.0,0.0,15,None,True
15303,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,1224.18,290,408.06,0.0,0.0,0.0,0.0,63,None,False
15304,Emerging Engagement,ENGAGED,United Kingdom,9,796.4,60,88.4889,202.5,110.3,0.8359,1.0,8,HIGH_FREQUENCY_LOW_VALUE,False
15305,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,93.6,555,93.6,0.0,0.0,0.0,0.0,5,None,True
15306,High-Value Stable,SOFTENING,United Kingdom,9,3484.73,64,387.1922,517.28,657.07,-0.2127,-0.5,123,BROAD_ENGAGEMENT_SOFTENING,False
15307,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,205.3,95,205.3,0.0,205.3,-1.0,-1.0,12,None,True
15308,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,310.47,274,310.47,0.0,0.0,0.0,0.0,19,None,True
15309,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,797.96,610,199.49,0.0,0.0,0.0,0.0,49,None,False
15310,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,1634.64,478,1634.64,0.0,0.0,0.0,0.0,45,None,True
15311,High-Value Stable,ENGAGED,United Kingdom,208,114966.42,0,552.7232,14612.0,12410.42,0.1774,0.3,864,None,False
15312,High-Value Stable,SOFTENING,United Kingdom,12,2930.19,75,244.1825,130.05,186.9,-0.3042,0.0,118,HIGH_VALUE_SOFTENING,False
15313,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,52.0,110,52.0,0.0,52.0,-1.0,-1.0,1,None,True
15314,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,820.45,199,273.4833,0.0,0.0,0.0,0.0,49,None,False
15315,Low-Activity / Long-Recency,ENGAGED,United Kingdom,2,570.5,64,285.25,336.96,233.54,0.4428,0.0,35,None,False
15316,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,165.0,326,165.0,0.0,0.0,0.0,0.0,1,None,True
15317,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,129.75,677,129.75,0.0,0.0,0.0,0.0,5,None,True
15318,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,312.62,3,312.62,312.62,0.0,1.0,1.0,33,EMERGING_BROADENING,True
15319,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,204.5,283,204.5,0.0,0.0,0.0,0.0,16,None,True
15320,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,267.13,44,267.13,267.13,0.0,1.0,1.0,36,EMERGING_BROADENING,True
15321,High-Value Stable,SOFTENING,United Kingdom,12,6709.73,70,559.1442,1588.84,0.0,1.0,1.0,242,POSITIVE_MOMENTUM,False
15322,Emerging Engagement,SOFTENING,United Kingdom,2,1390.86,85,695.43,679.68,0.0,1.0,1.0,76,POSITIVE_MOMENTUM,False
15323,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,434.6,562,144.8667,0.0,0.0,0.0,0.0,29,None,False
15324,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,140.22,701,140.22,0.0,0.0,0.0,0.0,8,None,True
15325,Low-Activity / Long-Recency,DORMANT,United Kingdom,8,1601.46,103,200.1825,0.0,161.74,-1.0,-1.0,164,BROAD_ENGAGEMENT_SOFTENING,False
15326,Low-Activity / Long-Recency,DORMANT,United Kingdom,5,1700.52,333,340.104,0.0,0.0,0.0,0.0,94,None,False
15327,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,208.75,52,208.75,208.75,0.0,1.0,1.0,10,EMERGING_BROADENING,True
15328,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,107.24,407,107.24,0.0,0.0,0.0,0.0,8,None,True
15329,High-Value Stable,ENGAGED,United Kingdom,11,2958.83,39,268.9845,295.7,754.0,-0.6078,-0.5,98,HIGH_VALUE_SOFTENING,False
15330,Unsegmented (Insufficient History),EMERGING,United Kingdom,2,714.96,32,357.48,714.96,0.0,1.0,1.0,10,EMERGING_BROADENING,True
15331,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,767.91,499,255.97,0.0,0.0,0.0,0.0,41,None,False
15332,Low-Activity / Long-Recency,DORMANT,Lithuania,6,4892.68,366,815.4467,0.0,0.0,0.0,0.0,113,HISTORICAL_VALUE_DORMANT,False
15333,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,1028.56,208,1028.56,0.0,0.0,0.0,0.0,16,None,True
15334,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,350.82,156,116.94,0.0,350.82,-1.0,-1.0,67,None,False
15335,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,170.22,53,170.22,170.22,0.0,1.0,1.0,34,EMERGING_BROADENING,True
15336,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,240.5,401,240.5,0.0,0.0,0.0,0.0,15,None,True
15337,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,373.02,411,373.02,0.0,0.0,0.0,0.0,21,None,True
15338,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,277.93,677,277.93,0.0,0.0,0.0,0.0,56,None,True
15339,Emerging Engagement,ENGAGED,United Kingdom,7,1821.02,66,260.1457,316.17,0.0,1.0,1.0,162,POSITIVE_MOMENTUM,False
15340,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,105.5,561,105.5,0.0,0.0,0.0,0.0,7,None,True
15341,Emerging Engagement,SOFTENING,United Kingdom,2,2402.72,80,1201.36,2020.52,0.0,1.0,1.0,22,POSITIVE_MOMENTUM,False
15342,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,406.09,129,406.09,0.0,406.09,-1.0,-1.0,24,None,True
15343,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,364.5,87,364.5,364.5,0.0,1.0,1.0,21,POSITIVE_MOMENTUM,True
15344,Unsegmented (Insufficient History),ENGAGED,United Kingdom,3,563.94,0,187.98,563.94,0.0,1.0,1.0,21,POSITIVE_MOMENTUM,True
15345,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,393.54,45,393.54,393.54,0.0,1.0,1.0,20,EMERGING_BROADENING,True
15346,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,596.12,332,198.7067,0.0,0.0,0.0,0.0,36,None,False
15347,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1162.0,366,290.5,0.0,0.0,0.0,0.0,29,None,False
15348,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,158.04,72,158.04,158.04,0.0,1.0,1.0,9,POSITIVE_MOMENTUM,True
15349,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,463.91,158,231.955,0.0,107.7,-1.0,-1.0,65,None,False
15350,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,547.6,373,273.8,0.0,0.0,0.0,0.0,26,None,False
15351,High-Value Stable,ENGAGED,United Kingdom,10,3430.22,12,343.022,1659.99,0.0,1.0,1.0,201,POSITIVE_MOMENTUM,False
15352,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,111.15,548,111.15,0.0,0.0,0.0,0.0,34,None,True
15353,High-Value Stable,DORMANT,United Kingdom,7,2794.47,254,399.21,0.0,0.0,0.0,0.0,274,None,False
15354,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,284.4,603,94.8,0.0,0.0,0.0,0.0,1,None,False
15355,Unsegmented (Insufficient History),EMERGING,United Kingdom,2,277.05,29,138.525,277.05,0.0,1.0,1.0,9,EMERGING_BROADENING,True
15356,High-Value Stable,SOFTENING,United Kingdom,13,3239.57,31,249.1977,486.86,1069.51,-0.5448,-0.3333,290,HIGH_VALUE_SOFTENING,False
15358,High-Value Stable,ENGAGED,United Kingdom,42,16425.86,4,391.0919,2707.39,1276.74,1.1205,0.75,359,POSITIVE_MOMENTUM,False
15359,Low-Activity / Long-Recency,DORMANT,United Kingdom,8,181.35,662,22.6687,0.0,0.0,0.0,0.0,10,HIGH_FREQUENCY_LOW_VALUE,False
15360,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,427.93,39,427.93,427.93,0.0,1.0,1.0,13,EMERGING_BROADENING,True
15361,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,689.07,361,172.2675,0.0,0.0,0.0,0.0,10,None,False
15362,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,613.08,448,306.54,0.0,0.0,0.0,0.0,38,None,False
15363,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,678.11,372,339.055,0.0,0.0,0.0,0.0,32,None,False
15364,Low-Activity / Long-Recency,SOFTENING,United Kingdom,2,913.19,95,456.595,0.0,581.39,-1.0,-1.0,29,None,False
15365,Emerging Engagement,ENGAGED,United Kingdom,13,4557.13,25,350.5485,1353.04,752.67,0.7977,4.0,126,POSITIVE_MOMENTUM,False
15366,Emerging Engagement,SOFTENING,United Kingdom,7,2389.08,75,341.2971,496.97,0.0,1.0,1.0,86,POSITIVE_MOMENTUM,False
15367,High-Value Stable,ENGAGED,United Kingdom,11,5081.33,57,461.9391,461.41,0.0,1.0,1.0,214,POSITIVE_MOMENTUM,False
15368,Emerging Engagement,ENGAGED,United Kingdom,2,722.74,21,361.37,446.94,0.0,1.0,1.0,8,POSITIVE_MOMENTUM,False
15369,Low-Activity / Long-Recency,DORMANT,United Kingdom,11,6251.26,492,568.2964,0.0,0.0,0.0,0.0,44,HISTORICAL_VALUE_DORMANT,False
15370,Emerging Engagement,ENGAGED,United Kingdom,8,3739.01,40,467.3763,872.59,385.52,1.2634,2.0,90,POSITIVE_MOMENTUM,False
15371,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,59.4,662,59.4,0.0,0.0,0.0,0.0,1,None,True
15372,Low-Activity / Long-Recency,DORMANT,United Kingdom,8,6017.06,137,752.1325,0.0,2007.4,-1.0,-1.0,45,HIGH_VALUE_SOFTENING,False
15373,High-Value Stable,ENGAGED,United Kingdom,17,3084.54,8,181.4435,729.01,495.15,0.4723,0.0,107,HIGH_FREQUENCY_LOW_VALUE,False
15374,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,307.32,128,153.66,0.0,168.0,-1.0,-1.0,8,None,False
15375,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,60.96,690,60.96,0.0,0.0,0.0,0.0,6,None,True
15376,Low-Activity / Long-Recency,ENGAGED,United Kingdom,3,1221.56,40,407.1867,244.34,334.85,-0.2703,0.0,100,None,False
15377,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1211.75,382,302.9375,0.0,0.0,0.0,0.0,15,None,False
15378,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,246.5,462,123.25,0.0,0.0,0.0,0.0,8,None,False
15379,High-Value Stable,DORMANT,United Kingdom,8,4877.84,169,609.73,0.0,130.8,-1.0,-1.0,177,HIGH_VALUE_SOFTENING,False
15380,Emerging Engagement,ENGAGED,United Kingdom,11,3248.96,8,295.36,1107.7,352.46,2.1428,2.0,27,POSITIVE_MOMENTUM,False
15381,Low-Activity / Long-Recency,DORMANT,United Kingdom,5,1890.57,213,378.114,0.0,0.0,0.0,0.0,20,None,False
15382,High-Value Stable,ENGAGED,United Kingdom,12,13733.55,14,1144.4625,3828.59,0.0,1.0,1.0,315,POSITIVE_MOMENTUM,False
15384,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,2027.79,169,506.9475,0.0,338.84,-1.0,-1.0,83,None,False
15385,Emerging Engagement,ENGAGED,United Kingdom,3,942.08,40,314.0267,316.88,0.0,1.0,1.0,18,POSITIVE_MOMENTUM,False
15386,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,394.14,186,394.14,0.0,0.0,0.0,0.0,31,None,True
15387,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,468.65,492,468.65,0.0,0.0,0.0,0.0,20,None,True
15388,Unsegmented (Insufficient History),DORMANT,Canada,1,140.54,270,140.54,0.0,0.0,0.0,0.0,10,None,True
15389,Low-Activity / Long-Recency,DORMANT,United Kingdom,5,2733.8,172,546.76,0.0,500.0,-1.0,-1.0,2,None,False
15390,Low-Activity / Long-Recency,DORMANT,Canada,2,1216.66,396,608.33,0.0,0.0,0.0,0.0,77,None,False
15391,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,289.87,584,289.87,0.0,0.0,0.0,0.0,12,None,True
15392,Emerging Engagement,ENGAGED,United Kingdom,7,2911.62,4,415.9457,1196.55,0.0,1.0,1.0,100,POSITIVE_MOMENTUM,False
15393,Emerging Engagement,ENGAGED,United Kingdom,5,891.34,16,178.268,107.76,0.0,1.0,1.0,37,POSITIVE_MOMENTUM,False
15394,High-Value Stable,ENGAGED,United Kingdom,11,5286.8,9,480.6182,747.1,0.0,1.0,1.0,129,POSITIVE_MOMENTUM,False
15395,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,107.45,325,107.45,0.0,0.0,0.0,0.0,7,None,True
15396,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,796.38,112,398.19,0.0,288.18,-1.0,-1.0,16,None,False
15397,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,94.0,289,94.0,0.0,0.0,0.0,0.0,6,None,True
15398,Unsegmented (Insufficient History),ENGAGED,United Kingdom,2,1345.53,16,672.765,1345.53,0.0,1.0,1.0,60,POSITIVE_MOMENTUM,True
15399,Unsegmented (Insufficient History),ENGAGED,United Kingdom,3,815.77,1,271.9233,815.77,0.0,1.0,1.0,45,POSITIVE_MOMENTUM,True
15400,Low-Activity / Long-Recency,SOFTENING,United Kingdom,8,1302.3,92,162.7875,0.0,257.4,-1.0,-1.0,16,HIGH_FREQUENCY_LOW_VALUE,False
15401,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,216.95,452,108.475,0.0,0.0,0.0,0.0,14,None,False
15402,Low-Activity / Long-Recency,DORMANT,United Kingdom,6,1830.54,148,305.09,0.0,185.78,-1.0,-1.0,79,None,False
15403,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,170.88,491,85.44,0.0,0.0,0.0,0.0,6,None,False
15404,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,257.06,375,257.06,0.0,0.0,0.0,0.0,16,None,True
15405,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,659.84,189,329.92,0.0,0.0,0.0,0.0,29,None,False
15406,Emerging Engagement,ENGAGED,United Kingdom,4,975.87,31,243.9675,258.42,0.0,1.0,1.0,108,POSITIVE_MOMENTUM,False
15407,Emerging Engagement,ENGAGED,United Kingdom,4,1046.74,33,261.685,306.01,0.0,1.0,1.0,142,POSITIVE_MOMENTUM,False
15408,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,267.18,264,267.18,0.0,0.0,0.0,0.0,34,None,True
15409,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,131.25,721,131.25,0.0,0.0,0.0,0.0,9,None,True
15410,High-Value Stable,SOFTENING,United Kingdom,10,4685.72,84,468.572,361.43,1288.52,-0.7195,-0.6667,80,HIGH_VALUE_SOFTENING,False
15411,Emerging Engagement,SOFTENING,United Kingdom,4,1348.93,26,337.2325,966.72,225.81,3.2811,1.0,86,POSITIVE_MOMENTUM,False
15412,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,190.53,171,190.53,0.0,190.53,-1.0,-1.0,10,None,True
15413,Low-Activity / Long-Recency,DORMANT,United Kingdom,5,6798.72,691,1359.744,0.0,0.0,0.0,0.0,20,HISTORICAL_VALUE_DORMANT,False
15414,Emerging Engagement,ENGAGED,United Kingdom,3,774.9,9,258.3,738.7,0.0,1.0,1.0,37,POSITIVE_MOMENTUM,False
15415,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,559.61,313,559.61,0.0,0.0,0.0,0.0,46,None,True
15416,High-Value Stable,ENGAGED,United Kingdom,7,4572.82,64,653.26,839.99,869.9,-0.0344,0.0,189,None,False
15417,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,508.8,85,508.8,508.8,0.0,1.0,1.0,28,POSITIVE_MOMENTUM,True
15418,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,449.42,425,224.71,0.0,0.0,0.0,0.0,64,None,False
15419,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,135.86,24,135.86,135.86,0.0,1.0,1.0,8,EMERGING_BROADENING,True
15420,Low-Activity / Long-Recency,DORMANT,United Kingdom,6,743.0,434,123.8333,0.0,0.0,0.0,0.0,52,None,False
15421,High-Value Stable,ENGAGED,United Kingdom,10,3805.34,58,380.534,211.0,0.0,1.0,1.0,170,POSITIVE_MOMENTUM,False
15422,Low-Activity / Long-Recency,DORMANT,United Kingdom,7,1619.97,323,231.4243,0.0,0.0,0.0,0.0,80,None,False
15423,Emerging Engagement,ENGAGED,United Kingdom,3,266.89,38,88.9633,43.5,0.0,1.0,1.0,13,POSITIVE_MOMENTUM,False
15424,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,597.78,254,199.26,0.0,0.0,0.0,0.0,33,None,False
15425,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1941.12,400,485.28,0.0,0.0,0.0,0.0,114,None,False
15426,High-Value Stable,ENGAGED,United Kingdom,9,2156.35,19,239.5944,769.94,0.0,1.0,1.0,327,POSITIVE_MOMENTUM,False
15427,Unsegmented (Insufficient History),EMERGING,United Kingdom,3,1430.54,33,476.8467,1430.54,0.0,1.0,1.0,233,EMERGING_BROADENING,True
15428,Emerging Engagement,ENGAGED,United Kingdom,4,762.75,15,190.6875,93.78,0.0,1.0,1.0,39,POSITIVE_MOMENTUM,False
15429,Unsegmented (Insufficient History),ENGAGED,United Kingdom,2,397.35,26,198.675,397.35,0.0,1.0,1.0,77,POSITIVE_MOMENTUM,True
15430,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,954.75,467,477.375,0.0,0.0,0.0,0.0,36,None,False
15431,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,153.24,502,153.24,0.0,0.0,0.0,0.0,2,None,True
15432,Emerging Engagement,ENGAGED,United Kingdom,2,320.76,23,160.38,171.19,0.0,1.0,1.0,16,POSITIVE_MOMENTUM,False
15433,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,533.3,213,266.65,0.0,0.0,0.0,0.0,40,None,False
15434,High-Value Stable,ENGAGED,United Kingdom,11,2567.06,8,233.3691,454.2,280.32,0.6203,0.0,82,HIGH_FREQUENCY_LOW_VALUE,False
15435,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,149.29,22,149.29,149.29,0.0,1.0,1.0,29,EMERGING_BROADENING,True
15436,Emerging Engagement,ENGAGED,United Kingdom,3,1067.75,12,355.9167,583.65,0.0,1.0,1.0,243,POSITIVE_MOMENTUM,False
15437,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,393.45,262,196.725,0.0,0.0,0.0,0.0,56,None,False
15438,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,156.58,131,156.58,0.0,156.58,-1.0,-1.0,25,None,True
15439,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,1269.05,404,317.2625,0.0,0.0,0.0,0.0,49,None,False
15440,Low-Activity / Long-Recency,ENGAGED,United Kingdom,3,383.68,54,127.8933,146.02,111.86,0.3054,0.0,50,None,False
15441,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,1254.21,396,418.07,0.0,0.0,0.0,0.0,45,None,False
15442,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,594.0,248,594.0,0.0,0.0,0.0,0.0,2,None,True
15443,Emerging Engagement,ENGAGED,United Kingdom,14,5114.23,1,365.3021,2528.79,247.09,9.2343,4.0,408,POSITIVE_MOMENTUM,False
15444,Unsegmented (Insufficient History),EMERGING,United Kingdom,2,1411.21,9,705.605,1411.21,0.0,1.0,1.0,191,EMERGING_BROADENING,True
15445,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,284.5,264,142.25,0.0,0.0,0.0,0.0,12,None,False
15446,Low-Activity / Long-Recency,DORMANT,United Kingdom,3,399.75,376,133.25,0.0,0.0,0.0,0.0,90,None,False
15447,Low-Activity / Long-Recency,DORMANT,United Kingdom,5,492.88,330,98.576,0.0,0.0,0.0,0.0,27,None,False
15448,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,788.81,312,394.405,0.0,0.0,0.0,0.0,49,None,False
15449,Emerging Engagement,ENGAGED,United Kingdom,3,974.52,26,324.84,326.82,0.0,1.0,1.0,47,POSITIVE_MOMENTUM,False
15450,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,429.84,30,429.84,429.84,0.0,1.0,1.0,30,EMERGING_BROADENING,True
15451,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,226.86,434,113.43,0.0,0.0,0.0,0.0,56,None,False
15452,Emerging Engagement,ENGAGED,United Kingdom,6,1785.11,29,297.5183,291.48,0.0,1.0,1.0,158,POSITIVE_MOMENTUM,False
15453,High-Value Stable,ENGAGED,United Kingdom,7,1371.77,1,195.9671,670.57,506.86,0.323,0.0,169,None,False
15454,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,305.99,362,152.995,0.0,0.0,0.0,0.0,35,None,False
15455,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,38.25,597,38.25,0.0,0.0,0.0,0.0,2,None,True
15456,High-Value Stable,DORMANT,United Kingdom,10,2091.52,283,209.152,0.0,0.0,0.0,0.0,128,HIGH_FREQUENCY_LOW_VALUE,False
15457,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,237.07,262,237.07,0.0,0.0,0.0,0.0,56,None,True
15458,Emerging Engagement,ENGAGED,United Kingdom,2,370.44,25,185.22,161.64,0.0,1.0,1.0,13,POSITIVE_MOMENTUM,False
15459,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,202.83,417,101.415,0.0,0.0,0.0,0.0,6,None,False
15460,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,214.26,354,214.26,0.0,0.0,0.0,0.0,53,None,True
15461,Low-Activity / Long-Recency,DORMANT,United Kingdom,2,429.7,460,214.85,0.0,0.0,0.0,0.0,1,None,False
15462,Low-Activity / Long-Recency,SOFTENING,United Kingdom,4,737.05,94,184.2625,0.0,129.6,-1.0,-1.0,32,None,False
15463,Unsegmented (Insufficient History),EMERGING,United Kingdom,1,126.14,29,126.14,126.14,0.0,1.0,1.0,7,EMERGING_BROADENING,True
15464,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,1044.65,338,1044.65,0.0,0.0,0.0,0.0,155,None,True
15465,High-Value Stable,SOFTENING,United Kingdom,32,12100.4,19,378.1375,1362.49,639.62,1.1302,0.5,94,POSITIVE_MOMENTUM,False
15466,Emerging Engagement,SOFTENING,United Kingdom,4,1560.46,85,390.115,334.53,0.0,1.0,1.0,211,POSITIVE_MOMENTUM,False
15467,Low-Activity / Long-Recency,SOFTENING,United Kingdom,3,524.88,9,174.96,122.32,402.56,-0.6961,-0.5,41,None,False
15468,Emerging Engagement,ENGAGED,United Kingdom,3,1430.48,51,476.8267,467.51,0.0,1.0,1.0,80,POSITIVE_MOMENTUM,False
15469,Low-Activity / Long-Recency,ENGAGED,United Kingdom,3,874.25,50,291.4167,234.25,304.3,-0.2302,0.0,38,None,False
15470,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,63.42,575,63.42,0.0,0.0,0.0,0.0,4,None,True
15471,Emerging Engagement,REACTIVATED,United Kingdom,3,1292.01,2,430.67,454.48,0.0,1.0,1.0,122,POSITIVE_MOMENTUM,False
15472,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,371.56,113,371.56,0.0,371.56,-1.0,-1.0,76,None,True
15473,Emerging Engagement,ENGAGED,United Kingdom,8,2046.0,14,255.75,1771.2,0.0,1.0,1.0,5,POSITIVE_MOMENTUM,False
15474,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,150.35,595,150.35,0.0,0.0,0.0,0.0,19,None,True
15475,Unsegmented (Insufficient History),SOFTENING,United Kingdom,1,454.11,77,454.11,454.11,0.0,1.0,1.0,29,POSITIVE_MOMENTUM,True
15476,Low-Activity / Long-Recency,DORMANT,United Kingdom,4,2209.98,380,552.495,0.0,0.0,0.0,0.0,67,None,False
15477,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,368.4,649,368.4,0.0,0.0,0.0,0.0,2,None,True
15478,Emerging Engagement,ENGAGED,United Kingdom,3,1983.48,40,661.16,1399.92,0.0,1.0,1.0,53,POSITIVE_MOMENTUM,False
15479,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,147.4,733,147.4,0.0,0.0,0.0,0.0,9,None,True
15480,High-Value Stable,DORMANT,Malta,5,6279.0,116,1255.8,0.0,905.5,-1.0,-1.0,199,HIGH_VALUE_SOFTENING,False
15481,Unsegmented (Insufficient History),DORMANT,Norway,1,1993.34,401,1993.34,0.0,0.0,0.0,0.0,38,None,True
15482,Emerging Engagement,ENGAGED,United Kingdom,19,14417.36,15,758.8084,8951.46,666.06,12.4394,7.0,74,POSITIVE_MOMENTUM,False
15483,Low-Activity / Long-Recency,DORMANT,United Kingdom,10,817.82,161,81.782,0.0,114.31,-1.0,-1.0,216,HIGH_FREQUENCY_LOW_VALUE,False
15484,Emerging Engagement,ENGAGED,United Kingdom,6,4652.1,1,775.35,3590.41,0.0,1.0,1.0,180,POSITIVE_MOMENTUM,False
15485,Emerging Engagement,ENGAGED,United Kingdom,7,4810.92,30,687.2743,1296.37,0.0,1.0,1.0,80,POSITIVE_MOMENTUM,False
15486,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,102.0,527,102.0,0.0,0.0,0.0,0.0,1,None,True
15487,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,231.32,679,231.32,0.0,0.0,0.0,0.0,14,None,True
15488,Low-Activity / Long-Recency,SOFTENING,United Kingdom,5,431.92,92,86.384,0.0,91.32,-1.0,-1.0,10,None,False
15489,Emerging Engagement,ENGAGED,United Kingdom,8,2419.61,22,302.4513,786.02,0.0,1.0,1.0,75,POSITIVE_MOMENTUM,False
15490,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,210.85,430,210.85,0.0,0.0,0.0,0.0,22,None,True
15491,High-Value Stable,SOFTENING,United Kingdom,6,3100.09,95,516.6817,0.0,1455.17,-1.0,-1.0,108,HIGH_VALUE_SOFTENING,False
15492,Unsegmented (Insufficient History),ENGAGED,United Kingdom,2,659.46,28,329.73,659.46,0.0,1.0,1.0,32,POSITIVE_MOMENTUM,True
15493,High-Value Stable,ENGAGED,United Kingdom,9,4121.68,32,457.9644,666.46,367.5,0.8135,1.0,289,POSITIVE_MOMENTUM,False
15494,High-Value Stable,ENGAGED,United Kingdom,5,3702.6,21,740.52,160.7,1119.88,-0.8565,0.0,307,HIGH_VALUE_SOFTENING,False
15495,Unsegmented (Insufficient History),DORMANT,United Kingdom,1,246.5,379,246.5,0.0,0.0,0.0,0.0,20,None,True
